name,pdf_url,isin
Amundi Funds Pioneer Global Equity - AHE (D)-LU1880398398,https://solutions.vwdservices.com/products/documents/e72d81d8-da76-4aab-a9d6-8d82da01f71c/?c=4F9BaqqDhurVM2BUNKQvVI6XnA3nAdzEE5%2Brs5%2FwvcTp4uvnL26c8pvY4DHXAbSk,LU1880398398
Amundi Funds Pioneer Global Equity - AU (C)-LU1883342617,https://solutions.vwdservices.com/products/documents/de95432d-4eff-4148-9ad3-918a8ab71b5b/?c=ZTifmAGdsYmAp7Zh2Qou7prLB4lGXbJD2KXIQad5FR33VVHPyqmb%2FEV%2Bgq7AQMYZ,LU1883342617
Amundi Funds Pioneer Global Equity - AU (D)-LU1883342708,https://solutions.vwdservices.com/products/documents/706b286f-7aae-4e2a-abd6-6610abf2f396/?c=TRtAAna6qV9mT9oG%2BwQtmQSwH8zu1nkFtitX0lj2xlVTgCnKtJXG27Ptb2k%2BDXhu,LU1883342708
Amundi Funds Pioneer US Bond - AHE (C)-LU1880401366,https://solutions.vwdservices.com/products/documents/471f79af-e307-4f30-ab08-3f352f992d27/?c=9m4jcWXnw%2BfovMyEZcpH%2FSpIDmeBaWb7SyND%2FPQNcwcReHloTvaxWCpXcNr6dWfW,LU1880401366
Amundi Funds Pioneer US Bond - AU (C)-LU1880401523,https://solutions.vwdservices.com/products/documents/645c4c2e-da4c-443b-b943-cb487d9055a8/?c=ez4vCQfNEf8NPYPLunx99a9km28AT6NcYZE5ZT3bRDrXvC8xRZXLigIZ60YUew6h,LU1880401523
Amundi Funds Pioneer US Bond - AU (D)-LU1880401796,https://solutions.vwdservices.com/products/documents/b1ceb850-ce71-4fe5-bca1-bfd3edd36a59/?c=FS5gUlpmdoJXoH7utIehvoLckQOdtlwVMnMVNv71pxr%2Byil6c2RiPzYZYGoc%2BGYI,LU1880401796
Amundi Funds Pioneer US Corporate Bond - AHE (C)-LU1162498122,https://solutions.vwdservices.com/products/documents/9a3bfe9c-5bda-4b02-9398-b80ba0387c8d/?c=%2BZFZ8CfX3wzpnrDfMhiED3UAd%2FE%2BBAUDHGSxUvZYZopdImBMUFOOxNBa0zqA2M9t,LU1162498122
Amundi Funds Pioneer US Equity Research Value - AE (C)-LU1894682704,https://solutions.vwdservices.com/products/documents/797a8fb9-0d26-4005-95b9-deb95dcb779e/?c=jCo61Jz4Bap5cEeTEQYft43qSTuAzaJtvFhzaCSgtSNylndumAymJpxSi27asmmo,LU1894682704
Amundi Funds Pioneer US Equity Research Value - AE (D)-LU1894682886,https://solutions.vwdservices.com/products/documents/81f19b60-1c44-410c-b447-6b93b56bbbe0/?c=QuJsEUVXgsBVxdRIgJ6GHfUErieNbuHtTo0K3pYzwrw7NWuuzxtmLeRorLyaJND%2B,LU1894682886
Amundi Funds Pioneer US Equity Research Value - AHE (C)-LU1894682969,https://solutions.vwdservices.com/products/documents/e47a6320-14cd-4b1a-963a-125ade7a7df8/?c=FCYk9O7NAiuIu6u4nnT5Y4Lx2rumKa7tcvkj32EZ7WJjAlWieuMM6Q7WyW7lPcSA,LU1894682969
Amundi Funds Pioneer US Equity Research Value - AU (C)-LU1894683009,https://solutions.vwdservices.com/products/documents/27f08cb6-de2c-4a1d-b6dd-c3f5856677e8/?c=KJWMlyXiOxXwDyT5h%2B%2BNy63m9UCc6fm7XQnf%2BiDqPrUl6kwtV7DIJ%2FepdrvA02QX,LU1894683009
Amundi Funds Pioneer US Equity Research Value - AU (D)-LU1894683181,https://solutions.vwdservices.com/products/documents/ed6f3b26-008e-484a-855d-d77653bb3a51/?c=ZIT7SGSUbRptQ4tYdowgBD2ISqb0HvUWuJsQXi4c%2BpkK1KzlySi%2Fs%2By3idtLzEKV,LU1894683181
Amundi Funds Polen Capital Global Growth - A2E (C)-LU1956955550,https://solutions.vwdservices.com/products/documents/bd47dfe9-75ba-4c71-b34b-129f63bd3b16/?c=YIwK3%2FgzPBGoENjVvI91f7msuAv0UO6NCKqknkFPFMaXhj8WJ766Q3kMi4p8JKlf,LU1956955550
Amundi Funds Polen Capital Global Growth - A2E (D)-LU2237438200,https://solutions.vwdservices.com/products/documents/82eee26e-86fe-4611-8eb6-79428926e7b4/?c=ABlRegMEqJw8mASPePUAVVx19ce5wfH47y9tAa8rXdVUWn5TyTVtvrBHhE03bzKh,LU2237438200
Amundi Funds Polen Capital Global Growth - A2U (C)-LU1691799644,https://solutions.vwdservices.com/products/documents/3033222d-eb34-4654-a48f-5cf2d8bab854/?c=4wf2Ld1UyRvhRV0QkGVxEijr6Bebom9ykCBOHeUpY7wdCkpRYYCnINbJcKjrRpBU,LU1691799644
Amundi Funds Real Assets Target Income - A2HE (QD)-LU1883866284,https://solutions.vwdservices.com/products/documents/8fa13b1d-a22c-451f-8bc5-7253b3617b55/?c=Zvf45CMxHxP87ngE7Ek0zC5dKtA6H0g1gbV74Oif4nj7GfoR3Ok1z1nmESSLskea,LU1883866284
Amundi Funds SBI FM India Equity - AE (C)-LU0552029232,https://solutions.vwdservices.com/products/documents/1f2186de-1667-4a72-9176-0b8120831f2a/?c=0guF7lThFbYyrdpbFK5CaIAy3nmXpckqZ3H5rcxR9Fhe2B%2Fazwn2Dl694twng3xk,LU0552029232
